Timestamp,Outdoor_Temp_C,Indoor_Temp_C,Indoor_Temp_Noisy_C
2021-08-07 07:00:00,23.077,22.115,22.063
2021-08-07 07:30:00,22.324,22.436,22.353
2021-08-07 08:00:00,22.680,22.399,22.261
2021-08-07 08:30:00,22.004,22.492,22.455
2021-08-07 09:00:00,21.458,22.330,22.281
2021-08-07 09:30:00,22.433,22.039,21.811
2021-08-07 10:00:00,22.412,22.170,22.041
2021-08-07 10:30:00,22.163,22.251,22.156
2021-08-07 11:00:00,22.006,22.221,22.170
2021-08-07 11:30:00,22.608,22.150,21.943
2021-08-07 12:00:00,21.634,22.302,22.483
2021-08-07 12:30:00,21.740,22.080,22.100
2021-08-07 13:00:00,21.623,21.966,21.975
2021-08-07 13:30:00,22.169,21.852,22.019
2021-08-07 14:00:00,21.583,21.958,22.101
2021-08-07 14:30:00,21.785,21.833,21.600
2021-08-07 15:00:00,21.774,21.817,21.817
2021-08-07 15:30:00,21.997,21.803,21.808
2021-08-07 16:00:00,21.383,21.867,21.813
2021-08-07 16:30:00,22.171,21.706,21.739
2021-08-07 17:00:00,22.751,21.861,21.690
2021-08-07 17:30:00,22.195,22.157,22.070
2021-08-07 18:00:00,22.898,22.170,22.176
2021-08-07 18:30:00,22.794,22.412,22.346
2021-08-07 19:00:00,22.516,22.540,22.476
2021-08-07 19:30:00,22.164,22.532,22.379
2021-08-07 20:00:00,22.138,22.409,22.548
2021-08-07 20:30:00,22.509,22.319,22.341
2021-08-07 21:00:00,21.931,22.382,22.270
2021-08-07 21:30:00,21.186,22.232,22.265
2021-08-07 22:00:00,22.373,21.883,21.910
2021-08-07 22:30:00,21.561,22.046,22.020
2021-08-07 23:00:00,21.646,21.885,21.866
2021-08-07 23:30:00,22.127,21.805,21.809
2021-08-08 00:00:00,21.965,21.912,21.902
2021-08-08 00:30:00,21.307,21.930,21.938
2021-08-08 01:00:00,22.095,21.722,21.826
2021-08-08 01:30:00,22.496,21.847,21.901
2021-08-08 02:00:00,21.448,22.063,21.990
2021-08-08 02:30:00,22.649,21.858,21.822
2021-08-08 03:00:00,21.232,22.122,22.066
2021-08-08 03:30:00,23.071,21.825,21.882
2021-08-08 04:00:00,21.807,22.241,22.100
2021-08-08 04:30:00,22.085,22.096,22.128
2021-08-08 05:00:00,21.067,22.092,22.111
2021-08-08 05:30:00,21.982,21.751,21.897
2021-08-08 06:00:00,22.127,21.828,21.782
2021-08-08 06:30:00,21.969,21.927,21.794
2021-08-08 07:00:00,21.731,21.941,22.059
2021-08-08 07:30:00,21.539,21.871,21.892
2021-08-08 08:00:00,22.578,21.761,21.728
2021-08-08 08:30:00,22.028,22.033,21.916
2021-08-08 09:00:00,22.783,22.031,22.096
2021-08-08 09:30:00,21.749,22.282,22.199
2021-08-08 10:00:00,21.795,22.104,21.957
2021-08-08 10:30:00,22.420,22.001,22.018
2021-08-08 11:00:00,21.201,22.141,22.205
2021-08-08 11:30:00,21.406,21.828,21.678
2021-08-08 12:00:00,22.561,21.687,21.694
2021-08-08 12:30:00,21.427,21.978,21.864
2021-08-08 13:00:00,21.103,21.795,21.678
2021-08-08 13:30:00,22.947,21.564,21.464
2021-08-08 14:00:00,21.316,22.025,22.125
2021-08-08 14:30:00,22.105,21.789,21.891
2021-08-08 15:00:00,22.047,21.894,21.957
2021-08-08 15:30:00,20.607,21.945,21.928
2021-08-08 16:00:00,21.879,21.499,21.287
2021-08-08 16:30:00,22.237,21.626,21.862
2021-08-08 17:00:00,22.190,21.829,21.909
2021-08-08 17:30:00,22.464,21.949,22.030
2021-08-08 18:00:00,21.819,22.121,22.194
2021-08-08 18:30:00,22.369,22.020,22.047
2021-08-08 19:00:00,21.668,22.137,21.985
2021-08-08 19:30:00,21.307,21.980,22.069
2021-08-08 20:00:00,21.364,21.756,21.712
2021-08-08 20:30:00,21.282,21.625,21.575
2021-08-08 21:00:00,22.517,21.511,21.545
2021-08-08 21:30:00,21.255,21.846,21.965
2021-08-08 22:00:00,22.150,21.649,21.561
2021-08-08 22:30:00,21.880,21.816,21.854
2021-08-08 23:00:00,21.961,21.837,21.884
2021-08-08 23:30:00,22.694,21.879,21.855
2021-08-09 00:00:00,21.677,22.151,22.023
2021-08-09 00:30:00,22.202,21.993,22.014
2021-08-09 01:00:00,21.915,22.063,22.193
2021-08-09 01:30:00,21.820,22.013,22.119
2021-08-09 02:00:00,23.046,21.949,22.072
2021-08-09 02:30:00,21.176,22.315,22.021
2021-08-09 03:00:00,22.541,21.935,21.953
2021-08-09 03:30:00,22.225,22.137,22.181
2021-08-09 04:00:00,21.657,22.166,22.333
2021-08-09 04:30:00,22.711,21.996,22.146
2021-08-09 05:00:00,20.972,22.235,22.248
2021-08-09 05:30:00,21.636,21.814,21.831
2021-08-09 06:00:00,21.292,21.754,21.649
2021-08-09 06:30:00,22.102,21.600,21.537
2021-08-09 07:00:00,21.340,21.768,21.768
2021-08-09 07:30:00,22.113,21.625,21.531
2021-08-09 08:00:00,21.803,21.788,21.675
2021-08-09 08:30:00,21.657,21.793,21.768
2021-08-09 09:00:00,22.091,21.747,21.702
2021-08-09 09:30:00,21.762,21.862,21.749
2021-08-09 10:00:00,21.352,21.829,21.709
2021-08-09 10:30:00,23.297,21.670,21.571
2021-08-09 11:00:00,21.653,22.212,22.237
2021-08-09 11:30:00,20.788,22.026,22.046
2021-08-09 12:00:00,21.475,21.613,21.733
2021-08-09 12:30:00,21.263,21.567,21.481
2021-08-09 13:00:00,22.309,21.466,21.432
2021-08-09 13:30:00,22.057,21.747,21.783
2021-08-09 14:00:00,22.096,21.850,21.861
2021-08-09 14:30:00,21.711,21.932,21.964
2021-08-09 15:00:00,21.757,21.859,21.720
2021-08-09 15:30:00,21.711,21.825,21.768
2021-08-09 16:00:00,21.856,21.787,21.788
2021-08-09 16:30:00,22.314,21.810,21.809
2021-08-09 17:00:00,22.064,21.978,22.031
2021-08-09 17:30:00,22.146,22.007,21.901
2021-08-09 18:00:00,22.146,22.053,22.040
2021-08-09 18:30:00,22.339,22.084,21.995
2021-08-09 19:00:00,22.040,22.169,22.268
2021-08-09 19:30:00,22.076,22.126,22.164
2021-08-09 20:00:00,22.491,22.109,22.111
2021-08-09 20:30:00,21.564,22.237,22.197
2021-08-09 21:00:00,21.469,22.012,22.011
2021-08-09 21:30:00,21.303,21.831,21.864
2021-08-09 22:00:00,21.988,21.655,21.755
2021-08-09 22:30:00,20.970,21.766,21.803
2021-08-09 23:00:00,22.127,21.501,21.432
2021-08-09 23:30:00,21.842,21.710,21.773
2021-08-10 00:00:00,22.346,21.754,21.703
2021-08-10 00:30:00,21.443,21.951,22.070
2021-08-10 01:00:00,21.677,21.782,21.859
2021-08-10 01:30:00,22.340,21.747,21.666
2021-08-10 02:00:00,22.470,21.944,21.781
2021-08-10 02:30:00,21.438,22.120,22.144
2021-08-10 03:00:00,21.869,21.893,21.879
2021-08-10 03:30:00,21.926,21.885,21.866
2021-08-10 04:00:00,21.965,21.898,21.812
2021-08-10 04:30:00,21.647,21.921,21.934
2021-08-10 05:00:00,22.419,21.830,21.820
2021-08-10 05:30:00,20.834,22.026,22.060
2021-08-10 06:00:00,21.568,21.629,21.794
2021-08-10 06:30:00,22.002,21.608,21.659
2021-08-10 07:00:00,22.007,21.740,21.612
2021-08-10 07:30:00,22.455,21.829,21.860
2021-08-10 08:00:00,22.378,22.038,22.142
2021-08-10 08:30:00,21.636,22.151,22.212
2021-08-10 09:00:00,22.428,21.979,22.136
2021-08-10 09:30:00,21.421,22.129,22.110
2021-08-10 10:00:00,22.244,21.893,21.881
2021-08-10 10:30:00,22.684,22.010,21.850
2021-08-10 11:00:00,22.386,22.235,22.151
2021-08-10 11:30:00,21.831,22.285,22.284
2021-08-10 12:00:00,21.613,22.134,22.151
2021-08-10 12:30:00,21.014,21.960,22.001
2021-08-10 13:00:00,21.934,21.645,21.337
2021-08-10 13:30:00,21.221,21.741,21.991
2021-08-10 14:00:00,21.382,21.568,21.438
2021-08-10 14:30:00,21.183,21.506,21.592
2021-08-10 15:00:00,21.548,21.398,21.510
2021-08-10 15:30:00,21.765,21.448,21.347
2021-08-10 16:00:00,21.915,21.554,21.525
2021-08-10 16:30:00,21.478,21.674,21.641
2021-08-10 17:00:00,22.313,21.609,21.413
2021-08-10 17:30:00,21.674,21.844,21.755
2021-08-10 18:00:00,21.385,21.787,21.912
2021-08-10 18:30:00,21.892,21.653,21.807
2021-08-10 19:00:00,22.760,21.733,21.871
2021-08-10 19:30:00,21.946,22.075,22.064
2021-08-10 20:00:00,21.597,22.032,21.908
2021-08-10 20:30:00,21.015,21.887,21.769
2021-08-10 21:00:00,21.669,21.596,21.508
2021-08-10 21:30:00,21.896,21.620,21.615
2021-08-10 22:00:00,21.585,21.712,21.796
2021-08-10 22:30:00,20.946,21.670,21.772
2021-08-10 23:00:00,21.353,21.428,21.389
2021-08-10 23:30:00,22.506,21.403,21.294
2021-08-11 00:00:00,22.376,21.771,21.579
2021-08-11 00:30:00,21.216,21.973,21.931
2021-08-11 01:00:00,21.995,21.720,21.539
2021-08-11 01:30:00,21.070,21.812,21.777
2021-08-11 02:00:00,22.361,21.564,21.537
2021-08-11 02:30:00,21.781,21.830,21.671
2021-08-11 03:00:00,22.134,21.814,21.670
2021-08-11 03:30:00,20.801,21.920,21.816
2021-08-11 04:00:00,21.998,21.547,21.508
2021-08-11 04:30:00,21.655,21.697,21.768
2021-08-11 05:00:00,22.085,21.683,21.737
2021-08-11 05:30:00,22.116,21.817,21.826
2021-08-11 06:00:00,21.692,21.917,22.149
2021-08-11 06:30:00,21.358,21.842,21.992
2021-08-11 07:00:00,22.049,21.681,21.683
2021-08-11 07:30:00,21.629,21.803,21.800
2021-08-11 08:00:00,21.222,21.745,21.872
2021-08-11 08:30:00,21.199,21.571,21.457
2021-08-11 09:00:00,20.920,21.447,21.450
2021-08-11 09:30:00,21.404,21.271,21.330
2021-08-11 10:00:00,22.210,21.315,21.245
2021-08-11 10:30:00,21.748,21.614,21.570
2021-08-11 11:00:00,21.394,21.658,21.683
2021-08-11 11:30:00,22.061,21.570,21.416
2021-08-11 12:00:00,21.243,21.734,21.570
2021-08-11 12:30:00,21.707,21.570,21.711
2021-08-11 13:00:00,21.569,21.616,21.597
2021-08-11 13:30:00,22.048,21.600,21.737
2021-08-11 14:00:00,20.870,21.750,21.840
2021-08-11 14:30:00,21.234,21.456,21.454
2021-08-11 15:00:00,20.840,21.382,21.286
2021-08-11 15:30:00,21.529,21.201,21.043
2021-08-11 16:00:00,22.265,21.311,21.246
2021-08-11 16:30:00,21.406,21.629,21.568
2021-08-11 17:00:00,21.404,21.554,21.416
2021-08-11 17:30:00,22.095,21.504,21.457
2021-08-11 18:00:00,22.193,21.701,21.799
2021-08-11 18:30:00,21.615,21.865,22.123
2021-08-11 19:00:00,22.001,21.782,21.657
2021-08-11 19:30:00,21.120,21.855,21.946
2021-08-11 20:00:00,22.348,21.610,21.635
2021-08-11 20:30:00,22.733,21.856,21.896
2021-08-11 21:00:00,21.919,22.148,22.238
2021-08-11 21:30:00,20.617,22.072,22.133
2021-08-11 22:00:00,21.380,21.587,21.477
2021-08-11 22:30:00,21.965,21.518,21.630
2021-08-11 23:00:00,21.448,21.667,21.621
2021-08-11 23:30:00,22.295,21.594,21.455
2021-08-12 00:00:00,21.832,21.828,21.913
2021-08-12 00:30:00,21.184,21.829,21.867
2021-08-12 01:00:00,21.554,21.614,21.557
2021-08-12 01:30:00,21.091,21.594,21.633
2021-08-12 02:00:00,21.446,21.426,21.241
2021-08-12 02:30:00,21.260,21.433,21.324
2021-08-12 03:00:00,22.125,21.375,21.462
2021-08-12 03:30:00,22.596,21.625,21.574
2021-08-12 04:00:00,20.822,21.949,21.989
2021-08-12 04:30:00,20.576,21.573,21.509
2021-08-12 05:00:00,21.415,21.241,21.334
2021-08-12 05:30:00,20.778,21.299,21.362
2021-08-12 06:00:00,21.561,21.125,21.217
2021-08-12 06:30:00,21.912,21.270,21.317
2021-08-12 07:00:00,22.285,21.484,21.525
2021-08-12 07:30:00,21.638,21.751,21.829
2021-08-12 08:00:00,21.441,21.713,21.747
2021-08-12 08:30:00,20.548,21.623,21.578
2021-08-12 09:00:00,21.551,21.265,21.151
2021-08-12 09:30:00,21.573,21.360,21.267
2021-08-12 10:00:00,21.857,21.431,21.438
2021-08-12 10:30:00,21.183,21.573,21.467
2021-08-12 11:00:00,21.320,21.443,21.376
2021-08-12 11:30:00,20.799,21.402,21.401
2021-08-12 12:00:00,20.392,21.201,21.208
2021-08-12 12:30:00,20.983,20.931,20.666
2021-08-12 13:00:00,20.752,22.449,22.312
2021-08-12 13:30:00,21.706,21.883,21.825
2021-08-12 14:00:00,21.278,21.824,21.763
2021-08-12 14:30:00,21.268,21.642,21.717
2021-08-12 15:00:00,21.045,21.518,21.463
2021-08-12 15:30:00,19.921,21.360,21.311
2021-08-12 16:00:00,22.292,20.881,20.772
2021-08-12 16:30:00,21.037,22.851,22.873
2021-08-12 17:00:00,21.331,22.246,22.434
2021-08-12 17:30:00,20.810,21.941,21.933
2021-08-12 18:00:00,22.024,21.564,21.544
2021-08-12 18:30:00,21.609,21.717,21.745
2021-08-12 19:00:00,21.124,21.681,21.758
2021-08-12 19:30:00,21.341,21.496,21.366
2021-08-12 20:00:00,22.377,21.444,21.392
2021-08-12 20:30:00,21.501,21.755,21.770
2021-08-12 21:00:00,21.447,21.670,21.623
2021-08-12 21:30:00,21.067,21.596,21.689
2021-08-12 22:00:00,20.590,21.420,21.336
2021-08-12 22:30:00,21.458,21.143,21.157
2021-08-12 23:00:00,21.700,21.248,21.284
2021-08-12 23:30:00,22.087,21.399,21.334
2021-08-13 00:00:00,20.290,21.628,21.619
2021-08-13 00:30:00,20.852,21.182,21.132
2021-08-13 01:00:00,21.124,21.072,20.992
2021-08-13 01:30:00,21.413,21.090,21.118
2021-08-13 02:00:00,21.342,21.197,21.042
2021-08-13 02:30:00,21.354,21.246,21.546
2021-08-13 03:00:00,21.619,21.282,21.044
2021-08-13 03:30:00,20.963,21.394,21.430
2021-08-13 04:00:00,21.882,21.250,21.202
2021-08-13 04:30:00,21.631,21.461,21.581
2021-08-13 05:00:00,21.255,21.518,21.404
2021-08-13 05:30:00,22.215,21.430,21.352
2021-08-13 06:00:00,22.193,21.692,21.701
2021-08-13 06:30:00,21.881,21.859,21.826
2021-08-13 07:00:00,19.905,21.866,22.009
2021-08-13 07:30:00,22.204,21.213,21.142
2021-08-13 08:00:00,21.812,21.543,21.621
2021-08-13 08:30:00,22.418,21.633,21.620
2021-08-13 09:00:00,22.033,21.894,21.925
2021-08-13 09:30:00,22.204,21.941,21.844
2021-08-13 10:00:00,21.854,22.028,22.036
2021-08-13 10:30:00,22.089,21.970,21.922
2021-08-13 11:00:00,22.412,22.010,21.879
2021-08-13 11:30:00,21.523,22.144,22.159
2021-08-13 12:00:00,20.629,21.937,21.784
2021-08-13 12:30:00,21.261,21.501,21.646
2021-08-13 13:00:00,21.610,21.421,21.287
2021-08-13 13:30:00,21.452,21.484,21.470
2021-08-13 14:00:00,20.791,21.473,21.601
2021-08-13 14:30:00,20.599,21.246,21.372
2021-08-13 15:00:00,21.044,21.030,21.076
2021-08-13 15:30:00,21.818,21.035,21.050
2021-08-13 16:00:00,22.205,21.296,21.349
2021-08-13 16:30:00,21.873,21.599,21.623
2021-08-13 17:00:00,21.943,21.690,21.506
2021-08-13 17:30:00,21.374,21.775,21.707
2021-08-13 18:00:00,20.544,21.641,21.755
2021-08-13 18:30:00,21.187,21.275,21.333
2021-08-13 19:00:00,21.285,21.246,21.136
2021-08-13 19:30:00,21.166,21.259,21.251
2021-08-13 20:00:00,21.442,21.228,21.231
2021-08-13 20:30:00,21.635,21.299,21.226
2021-08-13 21:00:00,21.841,21.411,21.235
2021-08-13 21:30:00,21.276,21.555,21.487
2021-08-13 22:00:00,20.463,21.462,21.381
2021-08-13 22:30:00,21.173,21.129,21.086
2021-08-13 23:00:00,21.436,21.143,21.144
2021-08-13 23:30:00,22.026,21.241,21.267
2021-08-14 00:00:00,21.006,21.503,21.527
2021-08-14 00:30:00,21.546,21.337,21.346
2021-08-14 01:00:00,21.435,21.407,21.435
2021-08-14 01:30:00,21.312,21.416,21.385
2021-08-14 02:00:00,21.755,21.382,21.374
2021-08-14 02:30:00,20.960,21.506,21.324
2021-08-14 03:00:00,21.002,21.324,21.347
2021-08-14 03:30:00,21.284,21.217,21.346
2021-08-14 04:00:00,20.970,21.239,21.320
2021-08-14 04:30:00,21.544,21.149,21.144
2021-08-14 05:00:00,20.933,21.281,21.344
2021-08-14 05:30:00,21.403,21.165,20.894
2021-08-14 06:00:00,21.240,21.245,21.276
2021-08-14 06:30:00,21.398,21.243,21.233
2021-08-14 07:00:00,21.060,21.295,21.256
2021-08-14 07:30:00,21.121,21.216,21.294
2021-08-14 08:00:00,21.338,21.184,21.314
2021-08-14 08:30:00,21.391,21.236,21.230
2021-08-14 09:00:00,21.288,21.287,21.201
2021-08-14 09:30:00,22.143,21.288,21.189
2021-08-14 10:00:00,20.795,21.573,21.426
2021-08-14 10:30:00,21.258,21.313,21.087
2021-08-14 11:00:00,20.503,21.295,21.160
2021-08-14 11:30:00,21.476,21.031,21.109
2021-08-14 12:00:00,20.732,21.179,21.176
2021-08-14 12:30:00,21.151,21.030,21.075
2021-08-14 13:00:00,21.104,21.071,20.982
2021-08-14 13:30:00,21.431,21.082,21.061
2021-08-14 14:00:00,21.014,21.198,21.225
2021-08-14 14:30:00,20.992,21.137,21.029
2021-08-14 15:00:00,22.008,21.089,21.059
2021-08-14 15:30:00,21.432,21.395,21.385
2021-08-14 16:00:00,21.010,21.407,21.611
2021-08-14 16:30:00,21.165,21.275,21.566
2021-08-14 17:00:00,22.113,21.238,21.291
2021-08-14 17:30:00,21.172,21.530,21.607
2021-08-14 18:00:00,20.945,21.411,21.409
2021-08-14 18:30:00,20.948,21.256,21.222
2021-08-14 19:00:00,21.016,21.153,21.160
2021-08-14 19:30:00,20.993,21.107,20.988
2021-08-14 20:00:00,20.650,21.069,21.056
2021-08-14 20:30:00,20.728,20.929,20.827
2021-08-14 21:00:00,20.875,22.362,22.361
2021-08-14 21:30:00,21.586,21.867,21.859
2021-08-14 22:00:00,21.099,21.773,21.889
2021-08-14 22:30:00,21.186,21.549,21.537
2021-08-14 23:00:00,21.925,21.428,21.547
2021-08-14 23:30:00,21.938,21.594,21.734
2021-08-15 00:00:00,21.023,21.708,21.737
2021-08-15 00:30:00,20.849,21.480,21.526
2021-08-15 01:00:00,20.732,21.269,21.250
2021-08-15 01:30:00,21.510,21.090,21.129
2021-08-15 02:00:00,21.062,21.230,21.152
2021-08-15 02:30:00,20.971,21.174,21.256
2021-08-15 03:00:00,20.757,21.106,20.860
2021-08-15 03:30:00,20.779,20.990,21.021
2021-08-15 04:00:00,21.324,22.420,22.233
2021-08-15 04:30:00,20.506,22.054,22.069
2021-08-15 05:00:00,21.661,21.538,21.675
2021-08-15 05:30:00,20.897,21.579,21.620
2021-08-15 06:00:00,21.089,21.352,21.496
2021-08-15 06:30:00,20.495,21.264,21.305
2021-08-15 07:00:00,21.158,21.008,20.977
2021-08-15 07:30:00,21.000,21.058,21.144
2021-08-15 08:00:00,21.139,21.039,21.042
2021-08-15 08:30:00,21.900,21.072,21.273
2021-08-15 09:00:00,21.253,21.348,21.328
2021-08-15 09:30:00,20.767,21.316,21.236
2021-08-15 10:00:00,20.808,21.133,21.243
2021-08-15 10:30:00,21.462,21.025,21.179
2021-08-15 11:00:00,21.813,21.170,21.032
2021-08-15 11:30:00,21.305,21.385,21.367
2021-08-15 12:00:00,21.508,21.358,21.237
2021-08-15 12:30:00,21.469,21.408,21.385
2021-08-15 13:00:00,21.873,21.428,21.564
2021-08-15 13:30:00,20.189,21.577,21.545
2021-08-15 14:00:00,21.498,21.114,21.254
2021-08-15 14:30:00,21.656,21.242,21.316
2021-08-15 15:00:00,20.495,21.380,21.213
2021-08-15 15:30:00,20.721,21.085,21.171
2021-08-15 16:00:00,20.739,20.964,21.005
2021-08-15 16:30:00,20.800,22.389,22.187
2021-08-15 17:00:00,20.923,21.859,21.827
2021-08-15 17:30:00,21.285,21.547,21.629
2021-08-15 18:00:00,21.597,21.460,21.509
2021-08-15 18:30:00,21.705,21.505,21.471
2021-08-15 19:00:00,20.745,21.572,21.672
2021-08-15 19:30:00,20.742,21.296,21.300
2021-08-15 20:00:00,21.822,21.111,21.147
2021-08-15 20:30:00,21.487,21.348,21.379
2021-08-15 21:00:00,21.205,21.395,21.377
2021-08-15 21:30:00,21.401,21.332,21.407
2021-08-15 22:00:00,21.149,21.355,21.192
2021-08-15 22:30:00,21.426,21.286,21.257
2021-08-15 23:00:00,20.996,21.333,21.421
2021-08-15 23:30:00,21.298,21.220,21.250
2021-08-16 00:00:00,20.281,21.246,21.382
2021-08-16 00:30:00,20.692,20.925,20.893
2021-08-16 01:00:00,20.698,22.347,22.335
2021-08-16 01:30:00,20.849,21.797,21.738
2021-08-16 02:00:00,20.573,21.481,21.664
2021-08-16 02:30:00,20.770,21.179,21.021
2021-08-16 03:00:00,20.279,21.042,21.047
2021-08-16 03:30:00,21.311,20.788,20.815
2021-08-16 04:00:00,20.995,22.462,22.336
2021-08-16 04:30:00,20.184,21.973,21.895
2021-08-16 05:00:00,20.619,21.377,21.336
2021-08-16 05:30:00,21.205,21.124,21.272
2021-08-16 06:00:00,20.765,21.151,21.162
2021-08-16 06:30:00,20.688,21.022,21.056
2021-08-16 07:00:00,20.999,20.911,21.091
2021-08-16 07:30:00,21.208,22.440,22.299
2021-08-16 08:00:00,20.318,22.029,21.876
2021-08-16 08:30:00,21.311,21.459,21.181
2021-08-16 09:00:00,20.636,21.410,21.488
2021-08-16 09:30:00,21.027,21.152,21.056
2021-08-16 10:00:00,21.019,21.110,21.073
2021-08-16 10:30:00,20.773,21.080,21.017
2021-08-16 11:00:00,20.524,20.977,20.835
2021-08-16 11:30:00,20.893,22.326,22.314
2021-08-16 12:00:00,21.849,21.849,21.881
2021-08-16 12:30:00,20.355,21.849,21.828
2021-08-16 13:00:00,21.882,21.351,21.391
2021-08-16 13:30:00,20.906,21.528,21.368
2021-08-16 14:00:00,21.054,21.321,21.304
2021-08-16 14:30:00,20.493,21.232,21.335
2021-08-16 15:00:00,20.651,20.986,20.904
2021-08-16 15:30:00,20.785,22.374,22.413
2021-08-16 16:00:00,20.513,21.844,21.990
2021-08-16 16:30:00,20.932,21.401,21.408
2021-08-16 17:00:00,20.833,21.244,21.159
2021-08-16 17:30:00,21.962,21.107,21.095
2021-08-16 18:00:00,20.453,21.392,21.387
2021-08-16 18:30:00,21.088,21.079,21.070
2021-08-16 19:00:00,21.160,21.082,21.096
2021-08-16 19:30:00,20.501,21.108,20.976
2021-08-16 20:00:00,21.380,20.906,20.907
2021-08-16 20:30:00,20.837,22.564,22.530
2021-08-16 21:00:00,19.790,21.988,22.031
2021-08-16 21:30:00,21.366,21.256,21.349
2021-08-16 22:00:00,20.478,21.292,21.360
2021-08-16 22:30:00,20.512,21.021,21.111
2021-08-16 23:00:00,21.380,20.851,20.737
2021-08-16 23:30:00,20.863,22.528,22.606
2021-08-17 00:00:00,21.366,21.973,21.954
2021-08-17 00:30:00,21.512,21.770,21.729
2021-08-17 01:00:00,20.585,21.684,21.682
2021-08-17 01:30:00,21.304,21.318,21.305
2021-08-17 02:00:00,20.529,21.313,21.246
2021-08-17 02:30:00,22.024,21.052,21.250
2021-08-17 03:00:00,20.561,21.376,21.278
2021-08-17 03:30:00,21.420,21.104,21.112
2021-08-17 04:00:00,21.329,21.209,21.233
2021-08-17 04:30:00,21.065,21.249,21.254
2021-08-17 05:00:00,20.572,21.188,21.036
2021-08-17 05:30:00,20.831,20.983,21.028
2021-08-17 06:00:00,19.830,22.432,22.496
2021-08-17 06:30:00,21.019,21.565,21.757
2021-08-17 07:00:00,21.082,21.383,21.444
2021-08-17 07:30:00,20.974,21.283,21.092
2021-08-17 08:00:00,19.421,21.180,21.171
2021-08-17 08:30:00,20.274,20.593,20.804
2021-08-17 09:00:00,20.533,21.987,22.000
2021-08-17 09:30:00,21.053,21.502,21.406
2021-08-17 10:00:00,21.052,21.353,21.323
2021-08-17 10:30:00,20.822,21.252,21.126
2021-08-17 11:00:00,21.225,21.109,21.107
2021-08-17 11:30:00,20.394,21.148,21.168
2021-08-17 12:00:00,21.212,20.896,20.746
2021-08-17 12:30:00,21.145,22.502,22.463
2021-08-17 13:00:00,21.096,22.049,22.020
2021-08-17 13:30:00,20.816,21.732,21.806
2021-08-17 14:00:00,21.823,21.426,21.319
2021-08-17 14:30:00,21.154,21.558,21.645
2021-08-17 15:00:00,20.423,21.424,21.543
2021-08-17 15:30:00,21.031,21.090,21.220
2021-08-17 16:00:00,21.283,21.070,21.190
2021-08-17 16:30:00,20.613,21.141,21.042
2021-08-17 17:00:00,21.452,20.965,21.053
2021-08-17 17:30:00,21.098,22.627,22.770
2021-08-17 18:00:00,19.736,22.118,22.307
2021-08-17 18:30:00,21.057,21.324,21.239
2021-08-17 19:00:00,20.704,21.235,21.139
2021-08-17 19:30:00,21.176,21.058,21.018
2021-08-17 20:00:00,21.379,21.097,20.934
2021-08-17 20:30:00,21.005,21.191,21.190
2021-08-17 21:00:00,21.740,21.129,21.422
2021-08-17 21:30:00,20.818,21.333,21.259
2021-08-17 22:00:00,21.220,21.161,21.208
2021-08-17 22:30:00,21.310,21.181,21.155
2021-08-17 23:00:00,20.858,21.224,21.175
2021-08-17 23:30:00,21.297,21.102,21.246
2021-08-18 00:00:00,20.479,21.167,21.230
2021-08-18 00:30:00,20.565,20.938,21.117
2021-08-18 01:00:00,20.120,22.313,22.509
2021-08-18 01:30:00,20.897,21.582,21.640
2021-08-18 02:00:00,20.939,21.354,21.256
2021-08-18 02:30:00,21.366,21.216,21.301
2021-08-18 03:00:00,21.172,21.266,21.317
2021-08-18 03:30:00,20.634,21.235,21.208
2021-08-18 04:00:00,20.187,21.034,21.097
2021-08-18 04:30:00,20.993,20.752,20.884
2021-08-18 05:00:00,21.332,22.332,22.302
2021-08-18 05:30:00,21.154,21.999,21.955
2021-08-18 06:00:00,21.319,21.717,21.868
2021-08-18 06:30:00,20.671,21.585,21.527
2021-08-18 07:00:00,20.543,21.280,21.001
2021-08-18 07:30:00,20.408,21.034,20.977
2021-08-18 08:00:00,20.749,20.826,20.613
2021-08-18 08:30:00,20.737,22.300,22.304
2021-08-18 09:00:00,20.880,21.779,21.840
2021-08-18 09:30:00,20.712,21.479,21.504
2021-08-18 10:00:00,20.710,21.224,21.347
2021-08-18 10:30:00,20.388,21.052,21.057
2021-08-18 11:00:00,21.247,20.831,20.849
2021-08-18 11:30:00,20.815,22.470,22.403
2021-08-18 12:00:00,20.689,21.918,21.775
2021-08-18 12:30:00,20.403,21.509,21.537
2021-08-18 13:00:00,20.111,21.140,21.197
2021-08-18 13:30:00,21.431,20.797,20.762
2021-08-18 14:00:00,21.054,22.508,22.551
2021-08-18 14:30:00,19.965,22.023,21.815
2021-08-18 15:00:00,21.158,21.337,21.528
2021-08-18 15:30:00,21.238,21.277,21.109
2021-08-18 16:00:00,20.839,21.264,21.296
2021-08-18 16:30:00,21.576,21.122,21.000
2021-08-18 17:00:00,20.885,21.273,21.246
2021-08-18 17:30:00,20.068,21.144,21.160
2021-08-18 18:00:00,20.959,20.785,20.763
2021-08-18 18:30:00,20.899,22.343,22.242
2021-08-18 19:00:00,20.475,21.862,21.803
2021-08-18 19:30:00,21.063,21.400,21.383
2021-08-18 20:00:00,19.943,21.287,21.234
2021-08-18 20:30:00,21.272,20.839,20.785
2021-08-18 21:00:00,20.338,22.483,22.451
2021-08-18 21:30:00,20.284,21.768,21.870
