timestamp,year,month,day,week_bucket,season,period,value
2021-06-20T05:00,2021,6,20,3,summer,night,22.14475
2021-06-20T05:30,2021,6,20,3,summer,night,22.34361
2021-06-20T06:00,2021,6,20,3,summer,day,22.32003
2021-06-20T06:30,2021,6,20,3,summer,day,22.82473
2021-06-20T07:00,2021,6,20,3,summer,day,22.77567
2021-06-20T07:30,2021,6,20,3,summer,day,23.09768
2021-06-20T08:00,2021,6,20,3,summer,day,23.72263
2021-06-20T08:30,2021,6,20,3,summer,day,23.67423
2021-06-20T09:00,2021,6,20,3,summer,day,23.10431
2021-06-20T09:30,2021,6,20,3,summer,day,23.89109
2021-06-20T10:00,2021,6,20,3,summer,day,24.06494
2021-06-20T10:30,2021,6,20,3,summer,day,23.87321
2021-06-20T11:00,2021,6,20,3,summer,day,23.62264
2021-06-20T11:30,2021,6,20,3,summer,day,24.13110
2021-06-20T12:00,2021,6,20,3,summer,day,23.89415
2021-06-20T12:30,2021,6,20,3,summer,day,24.05702
2021-06-20T13:00,2021,6,20,3,summer,day,24.11305
2021-06-20T13:30,2021,6,20,3,summer,day,23.96561
2021-06-20T14:00,2021,6,20,3,summer,day,23.52765
2021-06-20T14:30,2021,6,20,3,summer,day,23.01205
2021-06-20T15:00,2021,6,20,3,summer,day,23.45192
2021-06-20T15:30,2021,6,20,3,summer,day,23.21065
2021-06-20T16:00,2021,6,20,3,summer,day,23.01599
2021-06-20T16:30,2021,6,20,3,summer,day,22.96561
2021-06-20T17:00,2021,6,20,3,summer,day,22.81366
2021-06-20T17:30,2021,6,20,3,summer,day,22.18461
2021-06-20T18:00,2021,6,20,3,summer,night,22.33381
2021-06-20T18:30,2021,6,20,3,summer,night,22.29065
2021-06-20T19:00,2021,6,20,3,summer,night,22.27109
2021-06-20T19:30,2021,6,20,3,summer,night,22.24157
2021-06-20T20:00,2021,6,20,3,summer,night,21.89309
2021-06-20T20:30,2021,6,20,3,summer,night,22.21688
2021-06-20T21:00,2021,6,20,3,summer,night,21.99187
2021-06-20T21:30,2021,6,20,3,summer,night,22.27311
2021-06-20T22:00,2021,6,20,3,summer,night,22.35781
2021-06-20T22:30,2021,6,20,3,summer,night,21.98382
2021-06-20T23:00,2021,6,20,3,summer,night,22.31581
2021-06-20T23:30,2021,6,20,3,summer,night,22.32240
2021-06-21T00:00,2021,6,21,3,summer,night,22.09500
2021-06-21T00:30,2021,6,21,3,summer,night,22.24951
2021-06-21T01:00,2021,6,21,3,summer,night,22.33463
2021-06-21T01:30,2021,6,21,3,summer,night,22.10374
2021-06-21T02:00,2021,6,21,3,summer,night,22.19190
2021-06-21T02:30,2021,6,21,3,summer,night,22.04310
2021-06-21T03:00,2021,6,21,3,summer,night,22.07305
2021-06-21T03:30,2021,6,21,3,summer,night,21.85021
2021-06-21T04:00,2021,6,21,3,summer,night,22.07191
2021-06-21T04:30,2021,6,21,3,summer,night,21.94642
2021-06-21T05:00,2021,6,21,3,summer,night,21.77299
2021-06-21T05:30,2021,6,21,3,summer,night,22.18979
2021-06-21T06:00,2021,6,21,3,summer,day,21.98468
2021-06-21T06:30,2021,6,21,3,summer,day,22.42915
2021-06-21T07:00,2021,6,21,3,summer,day,22.48086
2021-06-21T07:30,2021,6,21,3,summer,day,22.96329
2021-06-21T08:00,2021,6,21,3,summer,day,23.52642
2021-06-21T08:30,2021,6,21,3,summer,day,23.35536
2021-06-21T09:00,2021,6,21,3,summer,day,23.13781
2021-06-21T09:30,2021,6,21,3,summer,day,23.25554
2021-06-21T10:00,2021,6,21,3,summer,day,23.62130
2021-06-21T10:30,2021,6,21,3,summer,day,23.40561
2021-06-21T11:00,2021,6,21,3,summer,day,23.48499
2021-06-21T11:30,2021,6,21,3,summer,day,24.22937
2021-06-21T12:00,2021,6,21,3,summer,day,23.80429
2021-06-21T12:30,2021,6,21,3,summer,day,23.39811
2021-06-21T13:00,2021,6,21,3,summer,day,23.65326
2021-06-21T13:30,2021,6,21,3,summer,day,23.41622
2021-06-21T14:00,2021,6,21,3,summer,day,23.11960
2021-06-21T14:30,2021,6,21,3,summer,day,23.32291
2021-06-21T15:00,2021,6,21,3,summer,day,22.87703
2021-06-21T15:30,2021,6,21,3,summer,day,22.62543
2021-06-21T16:00,2021,6,21,3,summer,day,22.94853
2021-06-21T16:30,2021,6,21,3,summer,day,22.21636
2021-06-21T17:00,2021,6,21,3,summer,day,22.71849
2021-06-21T17:30,2021,6,21,3,summer,day,21.63799
2021-06-21T18:00,2021,6,21,3,summer,night,21.93721
2021-06-21T18:30,2021,6,21,3,summer,night,21.91908
2021-06-21T19:00,2021,6,21,3,summer,night,21.91225
2021-06-21T19:30,2021,6,21,3,summer,night,21.90187
2021-06-21T20:00,2021,6,21,3,summer,night,22.08679
2021-06-21T20:30,2021,6,21,3,summer,night,21.76518
2021-06-21T21:00,2021,6,21,3,summer,night,21.74614
2021-06-21T21:30,2021,6,21,3,summer,night,21.77488
2021-06-21T22:00,2021,6,21,3,summer,night,21.59005
2021-06-21T22:30,2021,6,21,3,summer,night,22.21974
2021-06-21T23:00,2021,6,21,3,summer,night,21.69175
2021-06-21T23:30,2021,6,21,3,summer,night,22.10696
2021-06-22T00:00,2021,6,22,3,summer,night,22.09705
2021-06-22T00:30,2021,6,22,3,summer,night,22.18707
2021-06-22T01:00,2021,6,22,3,summer,night,22.26776
2021-06-22T01:30,2021,6,22,3,summer,night,22.35194
2021-06-22T02:00,2021,6,22,3,summer,night,22.50000
2021-06-22T02:30,2021,6,22,3,summer,night,22.28366
2021-06-22T03:00,2021,6,22,3,summer,night,22.29570
2021-06-22T03:30,2021,6,22,3,summer,night,22.44592
2021-06-22T04:00,2021,6,22,3,summer,night,22.39413
2021-06-22T04:30,2021,6,22,3,summer,night,22.49109
2021-06-22T05:00,2021,6,22,3,summer,night,22.39977
2021-06-22T05:30,2021,6,22,3,summer,night,22.42687
2021-06-22T06:00,2021,6,22,3,summer,day,22.12796
2021-06-22T06:30,2021,6,22,3,summer,day,22.62716
2021-06-22T07:00,2021,6,22,3,summer,day,22.93098
2021-06-22T07:30,2021,6,22,3,summer,day,22.56855
2021-06-22T08:00,2021,6,22,3,summer,day,23.00010
2021-06-22T08:30,2021,6,22,3,summer,day,23.45474
2021-06-22T09:00,2021,6,22,3,summer,day,23.74400
2021-06-22T09:30,2021,6,22,3,summer,day,23.93435
2021-06-22T10:00,2021,6,22,3,summer,day,23.85526
2021-06-22T10:30,2021,6,22,3,summer,day,23.74795
2021-06-22T11:00,2021,6,22,3,summer,day,24.16583
2021-06-22T11:30,2021,6,22,3,summer,day,23.60970
2021-06-22T12:00,2021,6,22,3,summer,day,24.22677
2021-06-22T12:30,2021,6,22,3,summer,day,23.52643
2021-06-22T13:00,2021,6,22,3,summer,day,24.19369
2021-06-22T13:30,2021,6,22,3,summer,day,23.57095
2021-06-22T14:00,2021,6,22,3,summer,day,24.17246
2021-06-22T14:30,2021,6,22,3,summer,day,23.46760
2021-06-22T15:00,2021,6,22,3,summer,day,23.26155
2021-06-22T15:30,2021,6,22,3,summer,day,22.98458
2021-06-22T16:00,2021,6,22,3,summer,day,23.21302
2021-06-22T16:30,2021,6,22,3,summer,day,22.56710
2021-06-22T17:00,2021,6,22,3,summer,day,22.59146
2021-06-22T17:30,2021,6,22,3,summer,day,22.53206
2021-06-22T18:00,2021,6,22,3,summer,night,22.03015
2021-06-22T18:30,2021,6,22,3,summer,night,22.02573
2021-06-22T19:00,2021,6,22,3,summer,night,22.11519
2021-06-22T19:30,2021,6,22,3,summer,night,21.94088
2021-06-22T20:00,2021,6,22,3,summer,night,22.08371
2021-06-22T20:30,2021,6,22,3,summer,night,22.24377
2021-06-22T21:00,2021,6,22,3,summer,night,21.92810
2021-06-22T21:30,2021,6,22,3,summer,night,22.27431
2021-06-22T22:00,2021,6,22,3,summer,night,22.30386
2021-06-22T22:30,2021,6,22,3,summer,night,22.34352
2021-06-22T23:00,2021,6,22,3,summer,night,22.31960
2021-06-22T23:30,2021,6,22,3,summer,night,21.84005
2021-06-23T00:00,2021,6,23,3,summer,night,22.19096
2021-06-23T00:30,2021,6,23,3,summer,night,22.06321
2021-06-23T01:00,2021,6,23,3,summer,night,21.78084
2021-06-23T01:30,2021,6,23,3,summer,night,22.64837
2021-06-23T02:00,2021,6,23,3,summer,night,22.56109
2021-06-23T02:30,2021,6,23,3,summer,night,21.76234
2021-06-23T03:00,2021,6,23,3,summer,night,22.15878
2021-06-23T03:30,2021,6,23,3,summer,night,22.38835
2021-06-23T04:00,2021,6,23,3,summer,night,22.73708
2021-06-23T04:30,2021,6,23,3,summer,night,21.57647
2021-06-23T05:00,2021,6,23,3,summer,night,22.44719
2021-06-23T05:30,2021,6,23,3,summer,night,22.13119
2021-06-23T06:00,2021,6,23,3,summer,day,22.30345
2021-06-23T06:30,2021,6,23,3,summer,day,22.32357
2021-06-23T07:00,2021,6,23,3,summer,day,23.15634
2021-06-23T07:30,2021,6,23,3,summer,day,23.44107
2021-06-23T08:00,2021,6,23,3,summer,day,22.77823
2021-06-23T08:30,2021,6,23,3,summer,day,22.64959
2021-06-23T09:00,2021,6,23,3,summer,day,24.14982
2021-06-23T09:30,2021,6,23,3,summer,day,23.39842
2021-06-23T10:00,2021,6,23,3,summer,day,22.84718
2021-06-23T10:30,2021,6,23,3,summer,day,23.83679
2021-06-23T11:00,2021,6,23,3,summer,day,23.30314
2021-06-23T11:30,2021,6,23,3,summer,day,23.25849
2021-06-23T12:00,2021,6,23,3,summer,day,23.85656
2021-06-23T12:30,2021,6,23,3,summer,day,22.61026
2021-06-23T13:00,2021,6,23,3,summer,day,23.71489
2021-06-23T13:30,2021,6,23,3,summer,day,23.31180
2021-06-23T14:00,2021,6,23,3,summer,day,23.28919
2021-06-23T14:30,2021,6,23,3,summer,day,23.10776
2021-06-23T15:00,2021,6,23,3,summer,day,22.23490
2021-06-23T15:30,2021,6,23,3,summer,day,22.45991
2021-06-23T16:00,2021,6,23,3,summer,day,22.74722
2021-06-23T16:30,2021,6,23,3,summer,day,22.63005
2021-06-23T17:00,2021,6,23,3,summer,day,22.25439
2021-06-23T17:30,2021,6,23,3,summer,day,21.56115
2021-06-23T18:00,2021,6,23,3,summer,night,21.85194
2021-06-23T18:30,2021,6,23,3,summer,night,21.68701
2021-06-23T19:00,2021,6,23,3,summer,night,21.70029
2021-06-23T19:30,2021,6,23,3,summer,night,22.09739
2021-06-23T20:00,2021,6,23,3,summer,night,22.05140
2021-06-23T20:30,2021,6,23,3,summer,night,21.49613
2021-06-23T21:00,2021,6,23,3,summer,night,21.94059
2021-06-23T21:30,2021,6,23,3,summer,night,22.17498
2021-06-23T22:00,2021,6,23,3,summer,night,22.07378
2021-06-23T22:30,2021,6,23,3,summer,night,21.97959
2021-06-23T23:00,2021,6,23,3,summer,night,22.05616
2021-06-23T23:30,2021,6,23,3,summer,night,21.70424
2021-06-24T00:00,2021,6,24,4,summer,night,23.52543
2021-06-24T00:30,2021,6,24,4,summer,night,23.19733
2021-06-24T01:00,2021,6,24,4,summer,night,22.87688
2021-06-24T01:30,2021,6,24,4,summer,night,22.92395
2021-06-24T02:00,2021,6,24,4,summer,night,23.34455
2021-06-24T02:30,2021,6,24,4,summer,night,23.94357
2021-06-24T03:00,2021,6,24,4,summer,night,23.39807
2021-06-24T03:30,2021,6,24,4,summer,night,23.52073
2021-06-24T04:00,2021,6,24,4,summer,night,23.27024
2021-06-24T04:30,2021,6,24,4,summer,night,22.67771
2021-06-24T05:00,2021,6,24,4,summer,night,23.51236
2021-06-24T05:30,2021,6,24,4,summer,night,23.81747
2021-06-24T06:00,2021,6,24,4,summer,day,23.81919
2021-06-24T06:30,2021,6,24,4,summer,day,23.65321
2021-06-24T07:00,2021,6,24,4,summer,day,23.84668
2021-06-24T07:30,2021,6,24,4,summer,day,24.47412
2021-06-24T08:00,2021,6,24,4,summer,day,24.99776
2021-06-24T08:30,2021,6,24,4,summer,day,23.76164
2021-06-24T09:00,2021,6,24,4,summer,day,24.34980
2021-06-24T09:30,2021,6,24,4,summer,day,24.97368
2021-06-24T10:00,2021,6,24,4,summer,day,24.38820
2021-06-24T10:30,2021,6,24,4,summer,day,24.66781
2021-06-24T11:00,2021,6,24,4,summer,day,25.58996
2021-06-24T11:30,2021,6,24,4,summer,day,25.11712
2021-06-24T12:00,2021,6,24,4,summer,day,24.72311
2021-06-24T12:30,2021,6,24,4,summer,day,25.16539
2021-06-24T13:00,2021,6,24,4,summer,day,24.23962
2021-06-24T13:30,2021,6,24,4,summer,day,24.87307
2021-06-24T14:00,2021,6,24,4,summer,day,24.89740
2021-06-24T14:30,2021,6,24,4,summer,day,25.10323
2021-06-24T15:00,2021,6,24,4,summer,day,24.69853
2021-06-24T15:30,2021,6,24,4,summer,day,24.31506
2021-06-24T16:00,2021,6,24,4,summer,day,24.00146
2021-06-24T16:30,2021,6,24,4,summer,day,23.79731
2021-06-24T17:00,2021,6,24,4,summer,day,24.17273
2021-06-24T17:30,2021,6,24,4,summer,day,23.96177
2021-06-24T18:00,2021,6,24,4,summer,night,23.50057
2021-06-24T18:30,2021,6,24,4,summer,night,23.32604
2021-06-24T19:00,2021,6,24,4,summer,night,23.01725
2021-06-24T19:30,2021,6,24,4,summer,night,22.85195
2021-06-24T20:00,2021,6,24,4,summer,night,23.17548
2021-06-24T20:30,2021,6,24,4,summer,night,23.61845
2021-06-24T21:00,2021,6,24,4,summer,night,23.41746
2021-06-24T21:30,2021,6,24,4,summer,night,23.82463
2021-06-24T22:00,2021,6,24,4,summer,night,23.33031
2021-06-24T22:30,2021,6,24,4,summer,night,22.84636
2021-06-24T23:00,2021,6,24,4,summer,night,23.19563
2021-06-24T23:30,2021,6,24,4,summer,night,23.75011
2021-06-25T00:00,2021,6,25,4,summer,night,23.14166
2021-06-25T00:30,2021,6,25,4,summer,night,23.10226
2021-06-25T01:00,2021,6,25,4,summer,night,22.95263
2021-06-25T01:30,2021,6,25,4,summer,night,23.40410
2021-06-25T02:00,2021,6,25,4,summer,night,22.98773
2021-06-25T02:30,2021,6,25,4,summer,night,23.35281
2021-06-25T03:00,2021,6,25,4,summer,night,23.23004
2021-06-25T03:30,2021,6,25,4,summer,night,22.63547
2021-06-25T04:00,2021,6,25,4,summer,night,23.82785
2021-06-25T04:30,2021,6,25,4,summer,night,23.16655
2021-06-25T05:00,2021,6,25,4,summer,night,23.58361
2021-06-25T05:30,2021,6,25,4,summer,night,23.49454
2021-06-25T06:00,2021,6,25,4,summer,day,23.26649
2021-06-25T06:30,2021,6,25,4,summer,day,23.22118
2021-06-25T07:00,2021,6,25,4,summer,day,23.60413
2021-06-25T07:30,2021,6,25,4,summer,day,23.40953
2021-06-25T08:00,2021,6,25,4,summer,day,23.37266
2021-06-25T08:30,2021,6,25,4,summer,day,23.60161
2021-06-25T09:00,2021,6,25,4,summer,day,23.13674
2021-06-25T09:30,2021,6,25,4,summer,day,23.50024
2021-06-25T10:00,2021,6,25,4,summer,day,23.96105
2021-06-25T10:30,2021,6,25,4,summer,day,24.33774
2021-06-25T11:00,2021,6,25,4,summer,day,23.08026
2021-06-25T11:30,2021,6,25,4,summer,day,24.32443
2021-06-25T12:00,2021,6,25,4,summer,day,24.73397
2021-06-25T12:30,2021,6,25,4,summer,day,24.47837
2021-06-25T13:00,2021,6,25,4,summer,day,24.66374
2021-06-25T13:30,2021,6,25,4,summer,day,23.33638
2021-06-25T14:00,2021,6,25,4,summer,day,23.38192
2021-06-25T14:30,2021,6,25,4,summer,day,23.09076
2021-06-25T15:00,2021,6,25,4,summer,day,24.29062
2021-06-25T15:30,2021,6,25,4,summer,day,24.53129
2021-06-25T16:00,2021,6,25,4,summer,day,22.72440
2021-06-25T16:30,2021,6,25,4,summer,day,23.23276
2021-06-25T17:00,2021,6,25,4,summer,day,22.62842
2021-06-25T17:30,2021,6,25,4,summer,day,22.30941
2021-06-25T18:00,2021,6,25,4,summer,night,22.55835
2021-06-25T18:30,2021,6,25,4,summer,night,23.46961
2021-06-25T19:00,2021,6,25,4,summer,night,22.73381
2021-06-25T19:30,2021,6,25,4,summer,night,23.22994
2021-06-25T20:00,2021,6,25,4,summer,night,23.18581
2021-06-25T20:30,2021,6,25,4,summer,night,22.63982
2021-06-25T21:00,2021,6,25,4,summer,night,23.46871
2021-06-25T21:30,2021,6,25,4,summer,night,22.57597
2021-06-25T22:00,2021,6,25,4,summer,night,22.81047
2021-06-25T22:30,2021,6,25,4,summer,night,23.19342
2021-06-25T23:00,2021,6,25,4,summer,night,22.93533
2021-06-25T23:30,2021,6,25,4,summer,night,22.97762
2021-06-26T00:00,2021,6,26,4,summer,night,23.41987
2021-06-26T00:30,2021,6,26,4,summer,night,22.55550
2021-06-26T01:00,2021,6,26,4,summer,night,23.12841
2021-06-26T01:30,2021,6,26,4,summer,night,23.50000
2021-06-26T02:00,2021,6,26,4,summer,night,22.40581
2021-06-26T02:30,2021,6,26,4,summer,night,22.95014
2021-06-26T03:00,2021,6,26,4,summer,night,23.22313
2021-06-26T03:30,2021,6,26,4,summer,night,23.08735
2021-06-26T04:00,2021,6,26,4,summer,night,23.44174
2021-06-26T04:30,2021,6,26,4,summer,night,23.38081
2021-06-26T05:00,2021,6,26,4,summer,night,23.40599
2021-06-26T05:30,2021,6,26,4,summer,night,23.17578
2021-06-26T06:00,2021,6,26,4,summer,day,23.19532
2021-06-26T06:30,2021,6,26,4,summer,day,23.77512
2021-06-26T07:00,2021,6,26,4,summer,day,23.87432
2021-06-26T07:30,2021,6,26,4,summer,day,24.01909
2021-06-26T08:00,2021,6,26,4,summer,day,24.12868
2021-06-26T08:30,2021,6,26,4,summer,day,23.94471
2021-06-26T09:00,2021,6,26,4,summer,day,24.08796
2021-06-26T09:30,2021,6,26,4,summer,day,24.60513
2021-06-26T10:00,2021,6,26,4,summer,day,25.13253
2021-06-26T10:30,2021,6,26,4,summer,day,24.25292
2021-06-26T11:00,2021,6,26,4,summer,day,24.94103
2021-06-26T11:30,2021,6,26,4,summer,day,24.99848
2021-06-26T12:00,2021,6,26,4,summer,day,24.67159
2021-06-26T12:30,2021,6,26,4,summer,day,24.70218
2021-06-26T13:00,2021,6,26,4,summer,day,25.00181
2021-06-26T13:30,2021,6,26,4,summer,day,24.22871
2021-06-26T14:00,2021,6,26,4,summer,day,25.12237
2021-06-26T14:30,2021,6,26,4,summer,day,23.55196
2021-06-26T15:00,2021,6,26,4,summer,day,24.45487
2021-06-26T15:30,2021,6,26,4,summer,day,24.27233
2021-06-26T16:00,2021,6,26,4,summer,day,24.33017
2021-06-26T16:30,2021,6,26,4,summer,day,22.81499
2021-06-26T17:00,2021,6,26,4,summer,day,22.98263
2021-06-26T17:30,2021,6,26,4,summer,day,23.47753
2021-06-26T18:00,2021,6,26,4,summer,night,22.66682
2021-06-26T18:30,2021,6,26,4,summer,night,22.89368
2021-06-26T19:00,2021,6,26,4,summer,night,23.22931
2021-06-26T19:30,2021,6,26,4,summer,night,22.59391
2021-06-26T20:00,2021,6,26,4,summer,night,22.61114
2021-06-26T20:30,2021,6,26,4,summer,night,22.64058
2021-06-26T21:00,2021,6,26,4,summer,night,22.93926
2021-06-26T21:30,2021,6,26,4,summer,night,22.74455
2021-06-26T22:00,2021,6,26,4,summer,night,23.00434
2021-06-26T22:30,2021,6,26,4,summer,night,22.97420
2021-06-26T23:00,2021,6,26,4,summer,night,23.17989
2021-06-26T23:30,2021,6,26,4,summer,night,22.85393
2021-06-27T00:00,2021,6,27,4,summer,night,23.30879
2021-06-27T00:30,2021,6,27,4,summer,night,23.34167
2021-06-27T01:00,2021,6,27,4,summer,night,23.23867
2021-06-27T01:30,2021,6,27,4,summer,night,23.01962
2021-06-27T02:00,2021,6,27,4,summer,night,23.18568
2021-06-27T02:30,2021,6,27,4,summer,night,22.78929
2021-06-27T03:00,2021,6,27,4,summer,night,23.27454
2021-06-27T03:30,2021,6,27,4,summer,night,23.45352
2021-06-27T04:00,2021,6,27,4,summer,night,23.03581
2021-06-27T04:30,2021,6,27,4,summer,night,23.50000
2021-06-27T05:00,2021,6,27,4,summer,night,23.46163
2021-06-27T05:30,2021,6,27,4,summer,night,22.92841
2021-06-27T06:00,2021,6,27,4,summer,day,23.25902
2021-06-27T06:30,2021,6,27,4,summer,day,23.29932
2021-06-27T07:00,2021,6,27,4,summer,day,23.60807
2021-06-27T07:30,2021,6,27,4,summer,day,24.18940
2021-06-27T08:00,2021,6,27,4,summer,day,24.52850
2021-06-27T08:30,2021,6,27,4,summer,day,24.36381
2021-06-27T09:00,2021,6,27,4,summer,day,24.43930
2021-06-27T09:30,2021,6,27,4,summer,day,24.34327
2021-06-27T10:00,2021,6,27,4,summer,day,24.80136
2021-06-27T10:30,2021,6,27,4,summer,day,25.00110
2021-06-27T11:00,2021,6,27,4,summer,day,25.18111
2021-06-27T11:30,2021,6,27,4,summer,day,25.31333
2021-06-27T12:00,2021,6,27,4,summer,day,24.80487
2021-06-27T12:30,2021,6,27,4,summer,day,24.72766
2021-06-27T13:00,2021,6,27,4,summer,day,25.33219
2021-06-27T13:30,2021,6,27,4,summer,day,24.87382
2021-06-27T14:00,2021,6,27,4,summer,day,24.09144
2021-06-27T14:30,2021,6,27,4,summer,day,25.01937
2021-06-27T15:00,2021,6,27,4,summer,day,24.09919
2021-06-27T15:30,2021,6,27,4,summer,day,24.36865
2021-06-27T16:00,2021,6,27,4,summer,day,23.79382
2021-06-27T16:30,2021,6,27,4,summer,day,23.67677
2021-06-27T17:00,2021,6,27,4,summer,day,23.90162
2021-06-27T17:30,2021,6,27,4,summer,day,22.65001
2021-06-27T18:00,2021,6,27,4,summer,night,22.82578
2021-06-27T18:30,2021,6,27,4,summer,night,22.71602
2021-06-27T19:00,2021,6,27,4,summer,night,22.84397
2021-06-27T19:30,2021,6,27,4,summer,night,22.83988
2021-06-27T20:00,2021,6,27,4,summer,night,23.18991
2021-06-27T20:30,2021,6,27,4,summer,night,23.06569
2021-06-27T21:00,2021,6,27,4,summer,night,22.83171
2021-06-27T21:30,2021,6,27,4,summer,night,23.39162
2021-06-27T22:00,2021,6,27,4,summer,night,23.22667
2021-06-27T22:30,2021,6,27,4,summer,night,22.77141
2021-06-27T23:00,2021,6,27,4,summer,night,22.93104
2021-06-27T23:30,2021,6,27,4,summer,night,22.86838
2021-06-28T00:00,2021,6,28,4,summer,night,22.93585
2021-06-28T00:30,2021,6,28,4,summer,night,23.38345
2021-06-28T01:00,2021,6,28,4,summer,night,22.92809
2021-06-28T01:30,2021,6,28,4,summer,night,23.15368
2021-06-28T02:00,2021,6,28,4,summer,night,22.94550
2021-06-28T02:30,2021,6,28,4,summer,night,22.96159
2021-06-28T03:00,2021,6,28,4,summer,night,23.52484
2021-06-28T03:30,2021,6,28,4,summer,night,22.65688
2021-06-28T04:00,2021,6,28,4,summer,night,23.32405
2021-06-28T04:30,2021,6,28,4,summer,night,23.55486
2021-06-28T05:00,2021,6,28,4,summer,night,23.74459
2021-06-28T05:30,2021,6,28,4,summer,night,22.90647
2021-06-28T06:00,2021,6,28,4,summer,day,23.71630
2021-06-28T06:30,2021,6,28,4,summer,day,23.42846
2021-06-28T07:00,2021,6,28,4,summer,day,23.71168
2021-06-28T07:30,2021,6,28,4,summer,day,23.98610
2021-06-28T08:00,2021,6,28,4,summer,day,23.47144
2021-06-28T08:30,2021,6,28,4,summer,day,24.80373
2021-06-28T09:00,2021,6,28,4,summer,day,24.67980
2021-06-28T09:30,2021,6,28,4,summer,day,24.16714
2021-06-28T10:00,2021,6,28,4,summer,day,24.29190
2021-06-28T10:30,2021,6,28,4,summer,day,25.80619
2021-06-28T11:00,2021,6,28,4,summer,day,24.59623
2021-06-28T11:30,2021,6,28,4,summer,day,24.67822
2021-06-28T12:00,2021,6,28,4,summer,day,23.88927
2021-06-28T12:30,2021,6,28,4,summer,day,24.55225
2021-06-28T13:00,2021,6,28,4,summer,day,24.86213
2021-06-28T13:30,2021,6,28,4,summer,day,24.24494
2021-06-28T14:00,2021,6,28,4,summer,day,24.46772
2021-06-28T14:30,2021,6,28,4,summer,day,24.41316
2021-06-28T15:00,2021,6,28,4,summer,day,23.93071
2021-06-28T15:30,2021,6,28,4,summer,day,24.37927
2021-06-28T16:00,2021,6,28,4,summer,day,23.65313
2021-06-28T16:30,2021,6,28,4,summer,day,23.49988
2021-06-28T17:00,2021,6,28,4,summer,day,23.32249
2021-06-28T17:30,2021,6,28,4,summer,day,22.40961
2021-06-28T18:00,2021,6,28,4,summer,night,23.11700
2021-06-28T18:30,2021,6,28,4,summer,night,23.19019
2021-06-28T19:00,2021,6,28,4,summer,night,23.19740
2021-06-28T19:30,2021,6,28,4,summer,night,23.08070
2021-06-28T20:00,2021,6,28,4,summer,night,22.89204
2021-06-28T20:30,2021,6,28,4,summer,night,23.14172
2021-06-28T21:00,2021,6,28,4,summer,night,22.53976
2021-06-28T21:30,2021,6,28,4,summer,night,23.19734
2021-06-28T22:00,2021,6,28,4,summer,night,23.17401
2021-06-28T22:30,2021,6,28,4,summer,night,23.32701
2021-06-28T23:00,2021,6,28,4,summer,night,22.49887
2021-06-28T23:30,2021,6,28,4,summer,night,23.81191
2021-06-29T00:00,2021,6,29,4,summer,night,23.34734
2021-06-29T00:30,2021,6,29,4,summer,night,24.00000
2021-06-29T01:00,2021,6,29,4,summer,night,23.51021
2021-06-29T01:30,2021,6,29,4,summer,night,23.54474
2021-06-29T02:00,2021,6,29,4,summer,night,22.86617
2021-06-29T02:30,2021,6,29,4,summer,night,23.50280
2021-06-29T03:00,2021,6,29,4,summer,night,23.38422
2021-06-29T03:30,2021,6,29,4,summer,night,23.10931
2021-06-29T04:00,2021,6,29,4,summer,night,23.24061
2021-06-29T04:30,2021,6,29,4,summer,night,23.64599
2021-06-29T05:00,2021,6,29,4,summer,night,23.33054
2021-06-29T05:30,2021,6,29,4,summer,night,23.88137
2021-06-29T06:00,2021,6,29,4,summer,day,23.04345
2021-06-29T06:30,2021,6,29,4,summer,day,23.61048
2021-06-29T07:00,2021,6,29,4,summer,day,23.99448
2021-06-29T07:30,2021,6,29,4,summer,day,24.09733
2021-06-29T08:00,2021,6,29,4,summer,day,23.79131
2021-06-29T08:30,2021,6,29,4,summer,day,24.25838
2021-06-29T09:00,2021,6,29,4,summer,day,23.70872
2021-06-29T09:30,2021,6,29,4,summer,day,23.92570
2021-06-29T10:00,2021,6,29,4,summer,day,23.58751
2021-06-29T10:30,2021,6,29,4,summer,day,25.08885
2021-06-29T11:00,2021,6,29,4,summer,day,24.17654
2021-06-29T11:30,2021,6,29,4,summer,day,23.84910
2021-06-29T12:00,2021,6,29,4,summer,day,24.23236
2021-06-29T12:30,2021,6,29,4,summer,day,25.12976
2021-06-29T13:00,2021,6,29,4,summer,day,25.29661
2021-06-29T13:30,2021,6,29,4,summer,day,23.77730
2021-06-29T14:00,2021,6,29,4,summer,day,25.14664
2021-06-29T14:30,2021,6,29,4,summer,day,24.07498
2021-06-29T15:00,2021,6,29,4,summer,day,24.56622
2021-06-29T15:30,2021,6,29,4,summer,day,24.30277
2021-06-29T16:00,2021,6,29,4,summer,day,23.44187
2021-06-29T16:30,2021,6,29,4,summer,day,23.37391
2021-06-29T17:00,2021,6,29,4,summer,day,22.89769
2021-06-29T17:30,2021,6,29,4,summer,day,23.41128
2021-06-29T18:00,2021,6,29,4,summer,night,23.39824
2021-06-29T18:30,2021,6,29,4,summer,night,23.20778
2021-06-29T19:00,2021,6,29,4,summer,night,22.88768
2021-06-29T19:30,2021,6,29,4,summer,night,23.42299
2021-06-29T20:00,2021,6,29,4,summer,night,23.54299
2021-06-29T20:30,2021,6,29,4,summer,night,23.35337
2021-06-29T21:00,2021,6,29,4,summer,night,23.11875
